t	x	y	z	roll	pitch	yaw	Q1	Q2	Q3	Q4	M1	M2	M3	M4	ax	ay	az	wx	wy	wz
1708591062.379534	0.124	0.081	-0.031	-1.04	1.19	52.32	556.0	683.0	-436.0	-583.0	157.0	122.0	-247.0	-203.0	0.17	0.16	-10.48	0.1	-0.42	-0.52
1708591062.7516425	0.125	0.082	-0.031	-1.46	1.12	50.120000000000005	373.0	430.0	-236.0	-393.0	862.0	860.0	-903.0	-890.0	0.18	0.35000000000000003	-10.34	0.34	0.22	-4.49
1708591063.128071	0.123	0.08	-0.031	0.18	0.74	43.1	0.0	0.0	-163.0	-80.0	318.0	315.0	-269.0	-301.0	-0.07	1.79	-10.76	-0.53	0.21	-1.8800000000000001
1708591063.4970245	0.123	0.08	-0.031	-0.91	1.02	43.14	0.0	0.0	0.0	0.0	312.0	313.0	-298.0	-317.0	0.16	0.25	-10.41	0.04	-0.25	0.22
1708591063.8633525	0.123	0.08	-0.031	-1.26	1.01	42.52	190.0	136.0	-126.0	-136.0	887.0	904.0	-919.0	-925.0	0.21	0.37	-10.44	0.48	-0.02	-2.45
1708591064.235179	0.12	0.078	-0.031	-1.42	0.79	32.93	793.0	1756.0	-650.0	-2050.0	1080.0	1154.0	-1077.0	-1199.0	0.09	0.9400000000000001	-10.32	-0.9500000000000001	0.01	-13.06
1708591064.606252	0.115	0.076	-0.031	2.14	1.42	12.46	-90.0	-70.0	173.0	143.0	396.0	630.0	-340.0	-799.0	0.04	-2.08	-10.63	-0.78	-0.9	2.2800000000000002
1708591064.978991	0.113	0.075	-0.031	-0.29	0.84	12.84	0.0	0.0	0.0	0.0	317.0	315.0	-275.0	-310.0	0.04	0.13	-10.42	-0.01	-0.11	-0.09
1708591065.3466783	0.112	0.075	-0.031	-0.17	0.7000000000000001	16.55	-556.0	-940.0	640.0	1013.0	-825.0	-768.0	839.0	775.0	0.4	-1.6500000000000001	-10.35	-0.61	0.8200000000000001	11.370000000000001
1708591065.6714756	0.111	0.074	-0.031	1.36	0.9400000000000001	28.69	-1123.0	-2636.0	940.0	1866.0	-1189.0	-919.0	1174.0	1055.0	0.21	0.2	-10.13	0.42	0.17	23.07
1708591066.002594	0.109	0.073	-0.031	-2.47	1.09	35.67	-63.0	-90.0	63.0	53.0	-308.0	-308.0	292.0	281.0	0.11	-1.09	-10.370000000000001	-0.2	0.09	2.41
1708591066.3988245	0.109	0.073	-0.031	-1.59	0.91	35.62	0.0	0.0	0.0	0.0	-318.0	-313.0	305.0	299.0	0.16	0.23	-10.43	0.08	-0.17	-0.13
1708591066.7466784	0.11	0.074	-0.031	-2.0300000000000002	0.74	31.87	520.0	850.0	-730.0	-1006.0	830.0	772.0	-825.0	-794.0	-0.51	2.12	-10.49	0.38	-0.72	-12.31
1708591067.1202078	0.111	0.074	-0.031	-0.71	0.9	26.63	100.0	326.0	0.0	-53.0	956.0	928.0	-985.0	-982.0	0.27	-0.04	-10.43	-0.22	-0.22	-3.72
1708591067.4906108	0.113	0.075	-0.031	-0.59	0.8	26.89	0.0	0.0	106.0	33.0	296.0	296.0	-327.0	-322.0	0.25	-0.89	-10.43	-0.66	-0.2	0.68
1708591067.9104261	0.113	0.075	-0.031	-0.99	0.81	26.93	0.0	0.0	0.0	0.0	293.0	300.0	-312.0	-317.0	0.16	0.14	-10.42	0.1	-0.13	0.16
1708591068.2774217	0.113	0.075	-0.031	-1.01	0.8200000000000001	26.93	0.0	0.0	0.0	0.0	300.0	297.0	-317.0	-315.0	0.15	0.2	-10.42	0.01	0.02	0.07
1708591068.643245	0.113	0.075	-0.031	-1.04	0.81	26.93	0.0	0.0	0.0	0.0	297.0	297.0	-315.0	-320.0	0.14	0.2	-10.39	0.1	-0.09	0.09
1708591068.9760056	0.113	0.075	-0.031	-1.05	0.8200000000000001	26.93	0.0	0.0	0.0	0.0	294.0	300.0	-317.0	-313.0	0.16	0.19	-10.4	-0.05	-0.11	0.0
1708591069.3075137	0.113	0.075	-0.031	-1.04	0.8200000000000001	26.93	0.0	0.0	0.0	0.0	298.0	300.0	-315.0	-315.0	0.13	0.18	-10.41	0.13	-0.09	-0.18
1708591069.6772692	0.113	0.075	-0.031	-1.04	0.8200000000000001	26.93	0.0	0.0	0.0	0.0	294.0	300.0	-315.0	-315.0	0.16	0.19	-10.4	0.08	-0.07	0.01
1708591070.006204	0.113	0.075	-0.031	-1.04	0.8300000000000001	26.93	0.0	0.0	0.0	0.0	300.0	299.0	-316.0	-313.0	0.15	0.19	-10.38	0.06	-0.14	0.06
1708591070.3738015	0.113	0.075	-0.031	-1.04	0.81	26.93	0.0	0.0	0.0	0.0	298.0	298.0	-317.0	-319.0	0.15	0.2	-10.4	0.08	-0.21	-0.06
1708591070.7461162	0.113	0.075	-0.031	-1.05	0.8300000000000001	26.93	0.0	0.0	0.0	0.0	294.0	298.0	-317.0	-313.0	0.16	0.2	-10.42	0.13	-0.12	0.0
1708591071.1167142	0.113	0.075	-0.031	-1.06	0.84	26.93	0.0	0.0	0.0	0.0	296.0	298.0	-316.0	-321.0	0.15	0.19	-10.42	-0.06	0.0	-0.13
